"type","x","y","z","vx","vy","vz","fx","fy","fz","omegax","omegay","omegaz","radius"
1,0.741992,-0.88945,0.019871,-2.67E-07,-1.22E-07,-3.43E-07,1.77E-05,-1.40E-05,1.22E-05,-1.71E-06,8.31E-07,-3.44E-06,0.02
1,0.960665,-0.905582,0.0199417,-4.02E-07,1.47E-07,1.09E-07,3.92E-06,5.64E-06,-1.10E-05,-1.02E-05,-3.62E-06,-1.02E-05,0.02
1,1.05294,-0.889134,0.0199678,-7.39E-07,-1.21E-06,-4.98E-07,-5.91E-06,-1.39E-05,-7.34E-06,2.26E-05,-9.56E-06,7.24E-06,0.02
1,-1.42614,-0.871182,0.0199747,-4.24E-126,-3.06E-126,-1.21E-14,6.19E-124,4.47E-124,0,6.64E-125,-9.20E-125,-12.6928,0.02
1,-1.12114,-0.869207,0.0199729,1.10E-07,-1.55E-07,-9.24E-09,3.36E-06,7.54E-06,5.07E-06,3.63E-06,2.94E-06,-9.81E-06,0.02
1,-1.04184,-0.866624,0.0199304,6.80E-07,1.05E-08,3.06E-07,2.83E-05,1.86E-05,2.12E-05,-3.59E-07,1.72E-05,-1.27E-05,0.02
1,-0.85814,-0.863149,0.0199722,1.31E-06,-7.03E-07,1.02E-06,1.34E-05,2.86E-05,-7.51E-07,6.38E-06,-2.19E-06,-5.11E-05,0.02
1,-0.609081,-0.874082,0.0198424,3.10E-06,-1.51E-06,-1.08E-06,-1.18E-05,3.01E-05,2.45E-05,4.11E-05,4.88E-05,1.01E-05,0.02
1,-0.515855,-0.880369,0.0457823,5.41E-06,-3.50E-06,-2.27E-06,4.28E-05,3.80E-05,9.78E-05,3.82E-05,1.73E-05,3.84E-06,0.02
1,-0.475203,-0.870269,0.0198416,2.82E-06,-5.00E-07,-1.21E-06,2.37E-05,-6.56E-06,6.16E-05,-2.54E-06,5.32E-05,3.43E-05,0.02
1,-0.261569,-0.880331,0.0199747,8.38E-07,-9.63E-07,-1.24E-06,1.29E-05,5.49E-05,6.95E-05,-4.84E-06,-1.18E-05,-2.83E-05,0.02
1,0.184922,-0.854281,0.0198233,4.60E-06,-2.51E-07,5.44E-07,4.35E-05,-1.44E-05,-3.12E-05,-1.64E-05,0.000123336,-5.54E-06,0.02
1,0.602928,-0.875395,0.0199025,2.97E-07,-1.35E-06,-6.62E-08,1.65E-05,-4.19E-06,2.11E-06,2.66E-05,5.36E-06,-3.90E-05,0.02
1,0.642358,-0.868653,0.0199747,-1.29E-28,-3.47E-29,1.50E-14,3.50E-27,2.96E-27,0,8.40E-28,-3.43E-27,0.0237149,0.02
1,0.828678,-0.861616,0.0199712,-1.04E-07,-1.13E-07,-3.69E-07,2.19E-06,-5.21E-06,8.44E-06,2.11E-06,-9.15E-06,2.47E-06,0.02
1,1.0434,-0.850298,0.0199698,-1.77E-06,-2.65E-06,-1.03E-06,-1.61E-05,-3.07E-05,-1.51E-05,7.01E-06,1.54E-05,-3.47E-05,0.02
1,1.08388,-0.856822,0.0199685,-9.07E-07,-1.43E-06,-1.39E-06,-8.21E-06,-1.50E-05,-1.42E-05,-1.81E-05,-3.69E-05,0.000176454,0.02
1,1.2728,-0.862402,0.0199747,-1.10E-96,1.86E-96,-3.07E-15,1.19E-94,-1.99E-94,0,-4.33E-95,-2.57E-95,3.35811,0.02
1,-1.14171,-0.828674,0.0199736,3.01E-08,-1.94E-07,-1.15E-08,9.78E-06,1.24E-05,9.71E-06,3.20E-06,1.11E-07,-3.36E-06,0.02
1,-1.04012,-0.826479,0.0199614,-6.83E-08,-4.65E-07,-2.70E-08,2.32E-05,1.18E-05,1.43E-05,1.55E-05,-7.22E-06,-4.40E-06,0.02
1,-0.994756,-0.828488,0.0199589,7.90E-07,-5.66E-07,2.16E-07,3.40E-05,2.35E-05,1.19E-05,4.66E-06,1.12E-05,1.59E-05,0.02
1,-0.958632,-0.845588,0.0199236,1.13E-06,-9.80E-07,5.17E-07,2.75E-05,2.93E-05,1.01E-05,1.51E-05,2.04E-05,-6.89E-06,0.02
1,-0.91542,-0.822817,0.0199472,6.69E-07,-4.04E-07,-3.34E-07,3.77E-05,1.96E-05,-5.88E-06,1.24E-05,2.35E-05,1.35E-05,0.02
1,-0.701212,-0.839872,0.019874,1.96E-06,-2.17E-06,-3.15E-07,4.09E-06,6.81E-05,5.21E-06,4.41E-05,5.73E-05,0.0001473,0.02
1,-0.661605,-0.848889,0.0199672,1.83E-06,-1.34E-06,-2.39E-07,9.37E-06,4.00E-05,7.73E-06,1.25E-05,5.99E-05,4.48E-05,0.02
1,-0.33652,-0.835836,0.0199419,2.28E-06,-1.05E-06,-2.49E-06,1.98E-05,3.79E-05,3.16E-05,2.71E-05,1.18E-06,1.21E-05,0.02
1,0.241632,-0.838804,0.0198804,2.61E-06,-1.53E-06,7.11E-07,8.30E-06,-1.64E-05,-2.37E-05,3.63E-05,5.51E-05,-4.88E-05,0.02
1,0.864664,-0.844195,0.0199515,-4.78E-07,7.54E-07,-4.73E-07,-2.85E-06,-8.14E-06,6.87E-06,-2.67E-05,1.14E-06,5.71E-05,0.02
1,0.936872,-0.823146,0.0199641,-1.45E-06,-9.72E-07,-1.88E-06,-7.90E-06,-2.08E-05,-1.37E-05,3.52E-05,-3.17E-05,-9.62E-05,0.02
1,0.969397,-0.848714,0.0199247,-8.76E-07,-5.46E-07,-5.63E-07,-3.06E-07,-1.27E-05,-2.10E-05,6.36E-06,-3.06E-05,8.13E-06,0.02
1,1.00669,-0.834489,0.0199452,-1.74E-06,-8.54E-07,-4.83E-08,-1.14E-05,-1.66E-05,-1.17E-05,1.19E-05,-2.37E-05,1.90E-05,0.02
1,1.06908,-0.819666,0.0199775,-5.30E-06,-8.21E-06,-5.17E-06,-5.73E-05,-8.49E-05,-5.37E-05,6.14E-05,8.74E-05,7.80E-05,0.02
1,1.14463,-0.823944,0.0199746,-8.96E-06,4.06E-05,1.73E-05,-9.31E-05,0.000415145,0.00017231,-0.000902694,0.000106501,-0.00313928,0.02
1,-0.712271,-0.799228,0.0198617,2.81E-06,1.46E-06,-7.05E-07,0.000139742,6.18E-05,9.34E-07,-6.05E-05,0.000107533,0.00122726,0.02
1,-0.67386,-0.810827,0.019936,-1.82E-07,-8.77E-07,-1.40E-06,5.51E-05,2.43E-05,-3.64E-07,2.17E-06,1.42E-05,1.62E-05,0.02
1,-0.572683,-0.7995,0.0199739,1.35E-07,-2.98E-07,-2.90E-07,3.88E-05,-2.58E-05,2.06E-05,7.09E-06,1.27E-05,-0.000170431,0.02
1,-0.533564,-0.791221,0.0199604,8.73E-07,-5.17E-06,-1.68E-06,0.000107441,-0.000163094,2.07E-05,0.000188613,6.71E-05,-6.79E-05,0.02
1,-0.356431,-0.80127,0.0196983,1.90E-06,-2.36E-06,-2.59E-06,9.45E-05,7.32E-05,1.03E-05,5.66E-05,5.07E-05,2.24E-05,0.02
1,-0.31388,-0.796108,0.0199726,6.55E-07,-1.52E-06,-1.79E-06,2.26E-05,8.78E-05,4.43E-05,1.66E-06,2.99E-05,-7.00E-05,0.02
1,-0.26308,-0.796514,0.0199084,1.94E-06,-2.36E-06,-3.26E-06,1.04E-05,0.000106345,5.53E-05,5.46E-05,6.32E-05,-1.34E-05,0.02
1,0.169875,-0.81727,0.0199449,1.87E-06,-1.73E-06,4.36E-07,1.29E-05,-3.13E-05,-5.21E-06,2.54E-05,4.33E-05,8.67E-05,0.02
1,0.22068,-0.804774,0.0199692,1.73E-06,-7.82E-07,1.97E-07,5.02E-06,-1.56E-05,-5.44E-06,-1.43E-05,1.84E-05,4.37E-05,0.02
1,0.318634,-0.811714,0.0199331,1.65E-06,-1.81E-06,8.73E-07,4.81E-06,1.12E-05,-8.63E-06,8.39E-06,3.94E-05,1.54E-05,0.02
1,0.720972,-0.805813,0.039939,-9.66E-07,3.75E-07,-1.88E-06,-6.81E-06,-5.32E-05,1.86E-05,-6.39E-05,-5.71E-06,-2.42E-06,0.02
1,0.902274,-0.803119,0.019925,-1.96E-07,5.49E-07,-1.48E-06,-1.12E-06,-1.17E-06,-5.76E-06,-6.69E-06,4.72E-06,1.22E-05,0.02
1,0.976264,-0.808381,0.0199733,-1.60E-06,5.06E-07,-1.96E-07,-3.22E-06,-5.75E-06,-9.75E-06,-2.01E-05,-4.75E-05,9.65E-05,0.02
1,1.03237,-0.80389,0.0199678,-2.15E-06,-2.56E-06,-6.18E-07,-1.97E-05,-3.34E-05,-1.69E-05,3.51E-05,1.13E-05,-9.35E-05,0.02
1,1.10757,-0.808931,0.0199253,-3.91E-05,6.10E-05,4.70E-06,-0.0004048,0.000624605,5.73E-05,-0.00230956,-0.00191017,0.0044876,0.02
1,-0.903073,-0.781333,0.0198783,-5.95E-07,8.30E-07,3.38E-08,9.73E-05,9.97E-06,-2.52E-05,-2.30E-05,-7.64E-06,-7.34E-06,0.02
1,-0.871018,-0.765793,0.0379272,-8.80E-07,2.55E-07,-7.90E-08,0.000124128,3.76E-05,-1.15E-05,1.73E-05,-7.88E-06,8.55E-06,0.02
1,-0.503348,-0.765041,0.0196384,-5.20E-07,-4.66E-06,-2.69E-06,9.10E-05,1.04E-05,4.16E-05,9.67E-05,-1.84E-05,9.16E-05,0.02
1,-0.397745,-0.755882,0.0448843,1.49E-07,-8.13E-06,-4.68E-06,0.000183153,0.000154421,-1.11E-05,5.11E-05,-1.37E-06,7.76E-05,0.02
1,-0.366941,-0.759941,0.0198883,4.78E-07,-3.70E-06,-2.72E-06,9.54E-05,9.37E-05,-1.09E-06,6.71E-05,-5.91E-06,5.28E-05,0.02
1,-0.338608,-0.774955,0.0436679,2.62E-06,-5.73E-06,-4.48E-06,0.000163455,0.000183906,5.34E-06,8.88E-05,0.000109868,3.01E-05,0.02
1,-0.24924,-0.756374,0.0199175,1.68E-06,-2.40E-06,-5.24E-06,5.70E-05,0.000114905,2.47E-05,3.19E-05,5.66E-05,-1.96E-05,0.02
1,0.311196,-0.772485,0.0199392,1.00E-06,-1.55E-06,2.62E-07,-3.15E-06,1.11E-05,-2.17E-05,8.06E-06,3.42E-05,3.09E-05,0.02
1,0.351817,-0.781402,0.0199212,6.77E-07,-1.35E-06,-1.39E-07,4.93E-06,1.51E-05,-1.46E-05,1.99E-05,2.46E-05,2.39E-05,0.02
1,0.542962,-0.777869,0.0199739,3.80E-07,-7.89E-07,-7.52E-07,-1.18E-05,1.50E-05,-6.89E-06,8.06E-06,7.21E-08,4.32E-05,0.02
1,0.587874,-0.778884,0.0198832,-6.14E-07,-1.66E-06,-8.19E-07,8.86E-06,3.68E-06,-1.54E-05,3.63E-05,-2.35E-05,6.77E-05,0.02
1,0.625538,-0.785506,0.0375784,5.61E-07,-1.85E-07,-1.06E-06,-3.88E-06,-2.49E-05,-2.06E-05,-3.53E-05,-9.13E-06,2.28E-05,0.02
1,0.656314,-0.76082,0.0440061,3.31E-07,6.43E-07,-2.50E-06,-1.56E-06,-4.48E-05,-2.40E-05,-5.07E-06,5.10E-05,1.63E-05,0.02
1,0.694006,-0.78439,0.0197929,1.69E-07,-1.06E-07,-7.94E-07,-7.70E-07,-2.86E-05,-9.69E-06,-1.78E-05,2.51E-05,9.17E-06,0.02
1,0.741198,-0.761495,0.0198466,-2.56E-07,6.21E-08,-1.78E-06,-4.63E-06,-3.55E-05,6.23E-06,1.22E-06,9.44E-06,-2.20E-05,0.02
1,0.868337,-0.782047,0.019835,-9.34E-07,-4.70E-07,-1.43E-06,-1.20E-05,-3.69E-05,9.60E-06,1.21E-05,-3.21E-05,1.55E-05,0.02
1,1.11298,-0.768584,0.019974,-1.64E-06,-1.06E-06,-2.81E-07,-7.06E-06,-1.88E-05,-1.04E-05,2.25E-05,-4.22E-05,0.000140927,0.02
1,1.15461,-0.784342,0.0199747,6.01E-27,-4.65E-27,5.97E-15,1.13E-24,1.41E-24,0,6.96E-26,2.15E-25,-0.0308574,0.02
1,-1.01721,-0.72404,0.0199715,-2.57E-07,-1.32E-07,2.10E-08,7.41E-05,9.31E-06,2.58E-05,2.98E-06,-5.69E-06,1.32E-06,0.02
1,-0.856667,-0.733178,0.0198158,-7.90E-07,1.92E-07,-1.07E-08,9.98E-05,2.95E-05,-2.56E-05,-8.29E-06,-9.79E-06,-4.27E-06,0.02
1,-0.505123,-0.724256,0.0199187,-2.85E-06,-4.58E-06,-2.97E-06,0.000118687,4.35E-05,-1.32E-06,7.58E-05,-4.46E-05,0.000184055,0.02
1,-0.469593,-0.743629,0.0197095,-1.39E-06,-5.52E-06,-3.47E-06,0.000121099,6.93E-05,5.52E-07,0.000171355,-3.31E-05,4.35E-05,0.02
1,-0.422229,-0.737134,0.0197498,-1.56E-06,-7.69E-06,-4.72E-06,0.000134787,0.000138705,3.19E-05,0.000152266,-4.76E-05,0.000123232,0.02
1,-0.126134,-0.738571,0.0198269,1.62E-06,-1.98E-06,-3.80E-06,3.01E-05,5.11E-05,2.09E-05,2.72E-05,-3.47E-06,3.35E-05,0.02
1,-0.0361735,-0.749005,0.0199585,1.01E-06,-4.02E-07,-6.54E-07,6.12E-06,2.01E-06,1.72E-06,-2.88E-06,3.51E-05,-3.66E-05,0.02
1,0.00870136,-0.741862,0.0199002,6.80E-07,-6.84E-07,-8.26E-07,4.90E-06,-2.41E-06,-1.85E-06,-1.24E-05,2.08E-05,-2.49E-05,0.02
1,0.0472873,-0.752189,0.0198044,2.99E-07,-9.03E-07,-7.88E-07,1.47E-06,-6.33E-06,-4.45E-06,6.81E-06,1.55E-05,-1.60E-05,0.02
1,0.113921,-0.731927,0.0197541,1.73E-06,-2.11E-06,-1.74E-07,6.88E-06,-2.60E-05,-2.61E-06,1.85E-05,3.86E-05,-2.01E-05,0.02
1,0.561603,-0.730925,0.019974,-2.98E-07,-4.11E-07,-4.03E-07,-1.45E-06,1.43E-06,-1.42E-05,1.19E-05,-1.60E-05,6.87E-05,0.02
1,0.662641,-0.729561,0.0199128,-2.72E-07,4.65E-07,-2.38E-06,-1.55E-06,-3.26E-05,-1.16E-05,4.18E-06,2.43E-05,-3.81E-06,0.02
1,0.841801,-0.728415,0.0197855,-1.42E-06,-7.79E-07,-2.19E-06,-8.73E-06,-4.21E-05,5.96E-06,1.03E-05,-4.84E-05,-5.82E-06,0.02
1,1.14692,-0.744706,0.0199715,-5.80E-05,2.56E-05,-1.52E-05,-0.000602273,0.000256789,-0.00018273,-0.000684397,-0.0019899,0.0130232,0.02
1,-1.22761,-0.702956,0.0199744,-3.01E-08,-7.45E-08,-4.55E-08,9.51E-06,3.45E-06,5.80E-06,1.62E-06,5.02E-07,-7.05E-06,0.02
1,-1.18801,-0.697409,0.0199715,-9.16E-08,-1.75E-07,-1.44E-07,2.27E-05,-5.34E-08,1.25E-05,1.12E-06,-8.78E-08,5.50E-06,0.02
1,-0.727717,-0.701736,0.0198651,-1.29E-06,-1.24E-06,-2.55E-06,8.91E-05,2.35E-05,1.89E-05,2.29E-05,-1.77E-05,8.83E-06,0.02
1,-0.530575,-0.706125,0.0448286,-4.44E-06,-5.26E-06,-3.52E-06,0.000142086,5.30E-05,-1.15E-06,-6.17E-05,-1.18E-05,2.36E-05,0.02
1,-0.447561,-0.705794,0.0199587,-4.55E-06,-5.52E-06,-3.23E-06,0.000174909,3.87E-05,2.05E-05,0.000137589,-8.06E-05,-0.00049993,0.02
1,-0.175359,-0.698572,0.0194664,1.54E-06,-3.48E-06,-5.55E-06,6.63E-05,9.79E-05,3.99E-05,3.29E-05,4.73E-05,-1.62E-06,0.02
1,-0.120302,-0.69902,0.0199694,9.95E-07,-1.95E-06,-3.02E-06,3.63E-05,3.47E-05,5.32E-07,-4.20E-06,8.85E-06,1.84E-05,0.02
1,-0.0340319,-0.693981,0.0373558,2.74E-06,-2.90E-06,-5.39E-06,4.54E-05,9.20E-06,-2.48E-06,-6.08E-05,-5.50E-05,-8.46E-06,0.02
1,0.073321,-0.717865,0.0199746,3.04E-07,-5.96E-07,-7.30E-07,9.13E-07,-5.95E-06,-5.00E-06,-3.24E-06,1.12E-05,-9.28E-05,0.02
1,0.10945,-0.697595,0.0391375,3.40E-06,-3.75E-06,-1.92E-06,1.75E-05,-4.18E-05,-1.10E-05,-1.76E-05,-2.49E-05,-2.05E-05,0.02
1,0.389538,-0.707851,0.0199746,2.15E-07,-2.99E-07,-4.52E-07,-9.06E-06,7.55E-06,-8.81E-06,1.52E-06,-4.60E-06,2.68E-05,0.02
1,0.44298,-0.716364,0.0197642,5.06E-07,-1.47E-06,-1.25E-06,2.94E-06,2.87E-05,-6.11E-05,3.16E-05,1.11E-05,-1.34E-05,0.02
1,0.723397,-0.705727,0.0199044,7.56E-07,4.67E-07,-8.95E-07,3.18E-05,-3.11E-05,6.54E-05,1.49E-05,-2.43E-05,3.05E-05,0.02
1,0.795335,-0.692247,0.0199245,-1.37E-06,2.30E-06,-3.59E-06,-7.05E-06,6.72E-07,-3.43E-05,-0.000103177,-2.69E-05,4.62E-05,0.02
1,1.14973,-0.704106,0.0199599,8.01E-08,-1.21E-05,-6.50E-06,6.45E-06,-0.000137702,-8.52E-05,0.000214132,7.90E-05,-0.000271772,0.02
1,-1.21874,-0.661028,0.0199732,-2.02E-07,-2.12E-08,-6.61E-08,1.92E-05,-1.77E-05,2.94E-06,1.72E-06,-2.65E-06,-6.78E-06,0.02
1,-1.11117,-0.672156,0.0199376,-1.85E-07,-6.08E-07,-5.04E-07,6.01E-05,-5.43E-08,3.40E-05,1.48E-05,-1.21E-05,1.95E-05,0.02
1,-1.06737,-0.6606,0.0199363,-2.41E-07,-5.49E-07,-2.25E-07,6.78E-05,-6.45E-06,2.03E-05,1.61E-05,-1.07E-05,8.76E-06,0.02
1,-0.895716,-0.685521,0.019975,-9.83E-08,1.15E-07,-2.89E-07,4.47E-05,5.54E-05,1.68E-05,-9.62E-06,3.54E-06,8.37E-05,0.02
1,-0.837117,-0.685038,0.0199736,-7.92E-07,-2.04E-08,-5.72E-07,6.93E-05,3.16E-06,2.39E-05,-3.63E-06,-8.93E-06,1.98E-05,0.02
1,-0.425581,-0.672052,0.0199732,-1.73E-06,-3.16E-06,-4.96E-06,8.78E-05,8.49E-05,8.04E-05,1.06E-05,2.12E-05,-0.000103233,0.02
1,-0.34652,-0.658599,0.0199588,-8.63E-07,-5.27E-06,-7.62E-06,4.24E-05,0.000137597,7.92E-05,8.82E-05,-1.19E-05,4.44E-05,0.02
1,-0.248452,-0.669179,0.0198884,-6.00E-07,-3.45E-06,-4.80E-06,9.62E-05,0.000106578,-2.49E-07,6.56E-05,-7.54E-05,0.000123435,0.02
1,-0.209391,-0.677526,0.0199437,4.44E-07,-2.36E-06,-4.73E-06,9.24E-05,0.000100772,2.65E-05,3.96E-05,7.91E-05,-6.83E-05,0.02
1,-0.13677,-0.662596,0.0196495,1.00E-06,-4.42E-06,-5.73E-06,8.85E-05,6.45E-05,-2.56E-05,0.000114497,-1.36E-05,1.32E-05,0.02
1,0.0803716,-0.678504,0.0196169,2.32E-06,-2.18E-06,-2.06E-06,1.40E-05,-1.84E-05,-1.13E-05,4.31E-05,5.50E-05,-2.78E-06,0.02
1,0.221362,-0.672265,0.0197669,1.19E-06,-1.42E-06,-5.42E-07,-1.81E-06,-1.12E-05,-1.88E-05,2.82E-05,4.22E-05,2.40E-07,0.02
1,0.355475,-0.686905,0.0198789,5.63E-07,-1.13E-06,-1.13E-06,-2.56E-06,1.96E-05,-4.52E-05,1.65E-05,1.76E-05,-5.22E-06,0.02
1,0.699477,-0.673689,0.01997,-4.13E-07,7.10E-07,-1.94E-06,1.78E-06,-4.35E-05,2.19E-05,-1.23E-05,-2.12E-05,1.27E-06,0.02
1,0.75683,-0.68159,0.0197767,-1.43E-06,7.15E-07,-3.16E-06,-3.98E-06,-4.71E-05,-1.36E-05,-2.86E-05,-4.44E-05,3.98E-05,0.02
1,0.819621,-0.66051,0.0199508,-1.26E-06,1.17E-06,-3.24E-06,2.33E-07,-1.87E-05,-2.72E-05,-2.25E-05,-3.22E-05,-5.03E-05,0.02
1,0.919557,-0.684732,0.0198378,-2.34E-06,-1.16E-06,-1.57E-06,-3.18E-05,-6.00E-05,-4.21E-06,4.26E-05,-7.93E-05,-2.17E-05,0.02
1,0.997016,-0.672631,0.0199741,-4.64E-07,-3.80E-07,-1.61E-07,6.91E-06,-7.48E-06,-7.01E-06,7.25E-06,-1.46E-05,7.99E-05,0.02
1,1.03531,-0.660041,0.0198896,-1.63E-06,-1.94E-06,-6.64E-07,-1.07E-05,-3.66E-05,-1.70E-05,4.71E-05,-6.23E-05,1.92E-05,0.02
1,1.07044,-0.679139,0.019974,-3.84E-07,-1.03E-07,4.54E-08,-2.07E-06,-7.73E-06,-5.25E-06,2.68E-06,-1.03E-05,8.03E-05,0.02
1,1.11904,-0.67387,0.0199715,-1.21E-06,-7.84E-06,-4.85E-06,-1.33E-05,-9.84E-05,-6.30E-05,0.000278532,6.84E-05,-0.000241838,0.02
1,1.17095,-0.66888,0.0199678,-1.79E-06,-4.64E-06,-7.50E-06,-2.30E-05,-4.81E-05,-8.44E-05,0.00014778,-0.000135663,0.00129413,0.02
1,1.23725,-0.679607,0.0199731,2.33E-05,-1.87E-05,-2.22E-06,0.000253549,-0.000210685,-2.06E-05,0.0004372,0.000585813,0.000730577,0.02
1,-1.10293,-0.633053,0.0199124,-6.77E-07,-4.97E-07,-2.38E-07,5.76E-05,-1.04E-05,2.30E-05,1.74E-05,-1.27E-05,5.29E-06,0.02
1,-0.903633,-0.641068,0.0344842,-2.51E-06,2.02E-06,-1.50E-06,0.000235083,5.80E-05,-9.37E-05,3.55E-06,5.28E-05,-1.11E-05,0.02
1,-0.869453,-0.655369,0.0196858,-2.35E-06,1.66E-06,-1.15E-06,0.000167609,3.20E-05,-5.47E-05,-5.14E-05,-5.91E-05,4.27E-05,0.02
1,-0.828415,-0.62891,0.0199624,-1.53E-06,1.90E-07,-5.85E-07,6.61E-05,3.94E-05,1.73E-05,-1.35E-05,-3.78E-05,-0.000169632,0.02
1,-0.246309,-0.629341,0.0196616,-2.41E-06,-5.08E-06,-2.14E-06,3.97E-05,5.06E-05,8.83E-05,0.000123342,-3.55E-05,-7.03E-05,0.02
1,-0.199732,-0.63255,0.0197814,-3.94E-07,-3.27E-06,-7.84E-06,7.87E-05,0.000103328,-2.04E-05,0.000123124,-3.15E-05,6.70E-05,0.02
1,-0.112999,-0.628866,0.0197386,1.83E-06,-4.45E-06,-5.15E-06,4.82E-05,4.08E-05,6.84E-06,8.15E-05,-8.92E-06,3.90E-05,0.02
1,0.125198,-0.639738,0.0197675,1.48E-06,-1.71E-06,-2.18E-06,1.14E-05,-1.93E-05,-1.72E-05,4.64E-05,2.52E-05,8.86E-06,0.02
1,0.367651,-0.639025,0.0199632,-1.15E-06,-1.45E-06,-1.13E-06,5.74E-07,-6.55E-06,-1.54E-05,3.28E-05,-3.93E-05,-0.000191732,0.02
1,0.53592,-0.652865,0.0198532,2.33E-07,-2.46E-07,-1.39E-06,4.19E-06,1.58E-05,-2.69E-05,7.22E-06,-2.59E-07,1.09E-05,0.02
1,0.619315,-0.641869,0.0199609,-4.49E-07,-2.64E-07,-5.37E-07,6.62E-06,-1.34E-05,-8.20E-06,8.26E-06,-8.03E-06,-1.00E-05,0.02
1,0.658176,-0.63252,0.0199679,-1.93E-07,-2.23E-07,-7.96E-07,4.06E-06,-2.76E-05,-1.85E-05,-1.52E-05,5.89E-06,5.19E-06,0.02
1,1.00671,-0.632169,0.0197942,-1.73E-06,-2.69E-06,-1.20E-06,-1.34E-05,-4.52E-05,-1.35E-05,8.07E-05,-5.81E-05,4.31E-05,0.02
1,1.14844,-0.635784,0.0199041,8.20E-07,-6.08E-06,-7.14E-06,6.18E-06,-8.57E-05,-8.16E-05,0.000328762,3.23E-05,-0.000129825,0.02
1,1.20683,-0.651184,0.0199732,-8.64E-07,-2.45E-06,1.97E-06,-6.56E-06,-3.17E-05,1.99E-05,0.000102785,-6.24E-06,0.00021474,0.02
1,1.24749,-0.640959,0.0199607,3.76E-07,-3.90E-06,1.27E-06,8.39E-06,-4.81E-05,1.40E-05,3.44E-05,7.22E-06,0.000267158,0.02
1,1.28431,-0.65657,0.0199746,1.50E-06,7.22E-07,7.89E-08,1.98E-05,8.65E-06,1.14E-07,-1.78E-05,3.98E-05,2.70E-05,0.02
1,1.42323,-0.634839,0.0199747,1.03E-182,-5.14E-183,5.97E-15,6.28E-181,-3.15E-181,0,1.56E-181,3.12E-181,-6.13361,0.02
1,-1.05726,-0.616617,0.0199518,-3.61E-07,-3.41E-07,-1.28E-07,5.07E-05,-1.08E-05,1.83E-05,1.13E-05,-8.09E-06,5.93E-05,0.02
1,-0.893207,-0.602557,0.0199747,-2.91E-41,-7.45E-41,1.50E-14,1.28E-39,1.73E-39,0,2.00E-39,-7.56E-40,-0.0288674,0.02
1,-0.620475,-0.620493,0.0199459,-4.44E-06,-1.25E-06,-2.22E-06,0.000207311,-4.79E-05,-2.58E-05,-1.52E-05,-9.81E-05,9.11E-05,0.02
1,-0.442164,-0.623206,0.0199724,-3.03E-06,-6.39E-06,-6.04E-06,8.17E-05,0.00012819,5.39E-05,0.000104414,-4.46E-05,-2.09E-05,0.02
1,-0.311169,-0.60559,0.0199052,-2.11E-06,-5.29E-06,-5.15E-06,0.000111117,0.000121404,-5.41E-05,9.14E-05,-8.81E-05,0.000114738,0.02
1,-0.155209,-0.61742,0.0199737,1.46E-06,-2.81E-06,-2.96E-06,0.000110436,-9.37E-05,1.29E-05,7.27E-05,7.56E-05,-0.000280533,0.02
1,-0.0771089,-0.611355,0.0199393,6.64E-07,-2.61E-06,-2.80E-06,3.90E-05,1.25E-05,-4.66E-06,4.28E-05,8.95E-06,3.30E-05,0.02
1,-0.0280974,-0.60541,0.0198531,9.29E-07,-2.11E-06,-2.68E-06,2.80E-05,3.26E-06,1.40E-06,6.73E-05,-6.85E-06,2.44E-05,0.02
1,0.121354,-0.599953,0.019917,8.16E-07,-1.87E-06,-2.07E-06,7.75E-06,-2.01E-05,-1.59E-05,3.24E-05,1.02E-05,3.75E-05,0.02
1,0.146104,-0.618303,0.0460162,2.24E-06,-2.92E-06,-2.50E-06,2.11E-05,-3.19E-05,-2.43E-05,1.60E-05,2.67E-05,1.01E-05,0.02
1,0.209861,-0.615617,0.0199748,8.91E-08,5.90E-08,-9.29E-08,1.13E-06,9.87E-07,-8.86E-07,-3.79E-06,4.33E-06,-9.81E-06,0.02
1,0.276697,-0.593411,0.0199743,1.36E-07,4.04E-08,-2.93E-07,2.27E-07,8.97E-07,-3.42E-06,-9.22E-06,1.88E-06,-1.29E-05,0.02
1,0.373547,-0.595444,0.0199747,1.94E-49,1.26E-49,-1.21E-14,7.77E-49,3.41E-48,0,-3.65E-48,5.44E-48,0.0413903,0.02
1,0.72792,-0.603451,0.019657,-1.22E-06,9.99E-07,-3.46E-06,-2.39E-06,-4.59E-05,5.41E-06,-1.48E-05,-2.04E-05,-2.44E-06,0.02
1,0.831258,-0.622263,0.0198929,-1.01E-06,1.44E-07,-2.86E-06,6.75E-06,-3.76E-05,-6.61E-06,3.88E-06,-3.62E-05,6.43E-05,0.02
1,0.917339,-0.608839,0.0388885,-2.53E-06,-2.10E-06,-1.86E-06,-1.25E-05,-7.09E-05,-4.61E-06,-7.23E-05,-7.73E-05,1.49E-05,0.02
1,1.13977,-0.596751,0.0199463,1.43E-07,-4.73E-06,-2.07E-06,3.26E-06,-6.18E-05,-1.36E-05,7.90E-05,-4.39E-05,8.84E-06,0.02
1,1.28896,-0.616837,0.0199741,-4.02E-07,-3.31E-07,2.30E-07,-4.00E-06,-3.43E-06,2.56E-06,1.09E-05,-6.03E-06,7.46E-05,0.02
